,SubjectID,StimulusType,response,RT
451,8005,1,1,407
452,8005,0,1,572
453,8005,1,1,422
454,8005,1,1,391
455,8005,0,0,0
456,8005,1,1,322
457,8005,1,1,373
458,8005,0,0,0
459,8005,1,1,370
460,8005,1,1,368
461,8005,1,1,318
462,8005,1,1,303
463,8005,1,1,319
464,8005,1,1,303
465,8005,1,1,320
466,8005,1,1,320
467,8005,1,1,318
468,8005,0,0,0
469,8005,1,1,336
470,8005,0,0,0
471,8005,1,1,352
472,8005,1,1,304
473,8005,1,1,302
474,8005,1,1,319
475,8005,1,1,321
476,8005,1,1,321
477,8005,0,0,0
478,8005,0,0,0
479,8005,1,1,337
480,8005,1,1,286
481,8005,1,1,303
482,8005,1,1,304
483,8005,1,1,254
484,8005,1,1,320
485,8005,1,1,320
486,8005,0,0,0
487,8005,1,1,322
488,8005,1,1,301
489,8005,1,1,271
490,8005,1,1,286
491,8005,1,1,336
492,8005,1,1,304
493,8005,1,1,288
494,8005,1,1,304
495,8005,1,1,292
496,8005,1,1,286
497,8005,1,1,305
498,8005,1,1,287
499,8005,0,1,253
500,8006,1,1,593
501,8006,0,0,0
502,8006,0,0,0
503,8006,1,1,373
504,8006,1,1,506
505,8006,1,1,389
506,8006,1,1,321
507,8006,1,1,302
508,8006,1,1,256
509,8006,1,1,271
510,8006,1,1,172
511,8006,1,1,238
512,8006,1,1,318
513,8006,0,0,0
514,8006,1,1,356
515,8006,1,1,372
516,8006,1,1,323
517,8006,0,1,288
518,8006,1,1,288
519,8006,1,1,289
520,8006,1,1,303
521,8006,1,1,304
522,8006,1,1,320
523,8006,0,0,0
524,8006,1,1,338
525,8006,1,1,370
526,8006,1,1,388
527,8006,1,1,325
528,8006,1,1,319
529,8006,1,1,303
530,8006,0,0,0
531,8006,1,1,321
532,8006,1,1,370
533,8006,1,1,290
534,8006,0,1,306
535,8006,1,1,354
536,8006,1,1,319
537,8006,1,1,254
538,8006,1,1,304
539,8006,0,1,286
540,8006,0,0,0
541,8006,1,1,334
542,8006,1,1,305
543,8006,1,1,322
544,8006,1,1,269
545,8006,0,0,0
546,8006,1,1,338
547,8006,1,1,288
548,8006,1,1,286
549,8006,0,0,0
550,8006,1,1,304
551,8006,0,0,0
552,8006,0,0,0
553,8006,1,1,507
554,8006,1,1,235
555,8006,0,0,0
556,8006,1,1,355
557,8006,1,1,337
558,8006,1,1,339
559,8006,0,0,0
560,8006,1,1,352
561,8006,1,1,338
562,8006,1,1,237
563,8006,0,1,321
564,8006,1,1,305
565,8006,1,1,338
566,8006,1,1,322
567,8006,1,1,423
568,8006,1,1,337
569,8006,1,1,304
570,8006,1,1,372
571,8006,1,1,354
572,8006,1,1,338
573,8006,1,1,335
574,8006,1,1,320
575,8006,1,1,305
576,8006,1,1,304
577,8006,1,1,306
578,8006,1,1,322
579,8006,0,0,0
580,8006,1,1,336
581,8006,1,1,286
582,8006,1,1,304
583,8006,1,1,338
584,8006,1,1,288
585,8006,1,1,185
586,8006,0,1,288
587,8006,1,1,388
588,8006,1,1,339
589,8006,1,1,270
590,8006,1,1,335
591,8006,1,1,321
592,8006,0,0,0
593,8006,1,1,593
594,8006,1,1,320
595,8006,1,1,355
596,8006,0,0,0
597,8006,1,1,321
598,8006,1,1,354
599,8006,1,1,304
600,8007,1,1,448
601,8007,1,1,416
602,8007,1,1,337
603,8007,1,1,304
604,8007,0,0,0
605,8007,1,1,368
606,8007,1,1,416
607,8007,1,1,288
608,8007,1,1,320
609,8007,1,1,353
610,8007,0,0,0
611,8007,1,1,384
612,8007,1,1,384
613,8007,1,1,416
614,8007,0,0,0
615,8007,1,1,289
616,8007,1,1,368
617,8007,1,1,337
618,8007,1,1,320
619,8007,1,1,416
620,8007,1,1,304
621,8007,0,0,0
622,8007,1,1,320
623,8007,1,1,368
624,8007,0,0,0
625,8007,1,1,320
626,8007,1,1,384
627,8007,0,0,0
628,8007,1,1,339
629,8007,1,1,400
630,8007,0,1,321
631,8007,0,0,0
632,8007,1,1,449
633,8007,1,1,400
634,8007,0,0,0
635,8007,0,0,0
636,8007,0,0,0
637,8007,1,1,368
638,8007,1,1,432
639,8007,0,0,0
640,8007,1,1,400
641,8007,1,1,512
642,8007,1,1,400
643,8007,1,1,336
644,8007,1,1,336
645,8007,1,1,370
646,8007,0,0,0
647,8007,1,1,336
648,8007,1,1,353
649,8007,1,1,400
650,8007,1,1,320
651,8007,0,0,0
652,8007,1,1,339
653,8007,1,1,400
654,8007,1,1,352
655,8007,1,1,400
656,8007,1,1,336
657,8007,0,0,0
658,8007,1,1,320
659,8007,1,1,352
660,8007,0,0,0
661,8007,1,1,304
662,8007,1,1,368
663,8007,1,1,288
664,8007,0,1,288
665,8007,0,0,0
666,8007,1,1,384
667,8007,1,1,384
668,8007,0,0,0
669,8007,1,1,384
670,8007,1,1,368
671,8007,1,1,368
672,8007,1,1,384
673,8007,1,1,353
674,8007,1,1,336
675,8007,1,1,321
676,8007,1,1,368
677,8007,1,1,337
678,8007,1,1,320
679,8007,1,1,304
680,8007,1,1,353
681,8007,1,1,305
682,8007,0,0,0
683,8007,1,1,369
684,8007,1,1,352
685,8007,1,1,336
686,8007,1,1,320
687,8007,1,1,353
688,8007,1,1,402
689,8007,1,1,293
690,8007,1,1,289
691,8007,1,1,320
692,8007,1,1,336
693,8007,1,1,336
694,8007,1,1,320
695,8007,1,1,336
696,8007,1,1,353
697,8007,1,1,353
698,8007,1,1,304
699,8007,1,1,320
700,8008,1,1,400
701,8008,1,1,370
702,8008,0,0,0
703,8008,0,0,0
704,8008,1,1,320
705,8008,1,1,496
706,8008,1,1,385
707,8008,1,1,368
708,8008,1,1,304
709,8008,1,1,368
710,8008,0,0,0
711,8008,1,1,320
712,8008,1,1,336
713,8008,1,1,337
714,8008,0,0,0
715,8008,0,0,0
716,8008,1,1,368
717,8008,1,1,384
718,8008,0,0,0
719,8008,1,1,384
720,8008,1,1,432
721,8008,0,0,0
722,8008,0,0,0
723,8008,1,1,352
724,8008,1,1,384
725,8008,1,1,368
726,8008,1,1,336
727,8008,1,1,352
728,8008,1,1,352
729,8008,1,1,384
730,8008,1,1,336
731,8008,1,1,320
732,8008,1,1,352
733,8008,1,1,384
734,8008,1,1,400
735,8008,0,0,0
736,8008,1,1,353
737,8008,1,1,368
738,8008,1,1,352
739,8008,1,1,384
740,8008,0,0,0
741,8008,1,1,368
742,8008,1,1,336
743,8008,1,1,320
744,8008,0,0,0
745,8008,1,1,368
746,8008,1,1,368
747,8008,1,1,401
748,8008,0,0,0
749,8008,1,1,337
750,8008,1,1,369
751,8008,1,1,320
752,8008,1,1,288
753,8008,0,0,0
754,8008,1,1,336
755,8008,1,1,320
756,8008,1,1,336
757,8008,1,1,352
758,8008,1,1,336
759,8008,1,1,352
760,8008,1,1,368
761,8008,1,1,400
762,8008,0,0,0
763,8008,1,1,368
764,8008,1,1,384
765,8008,1,1,352
766,8008,1,1,402
767,8008,0,0,0
768,8008,0,0,0
769,8008,1,1,352
770,8008,1,1,320
771,8008,1,1,336
772,8008,1,1,288
773,8008,1,1,337
774,8008,0,0,0
775,8008,1,1,304
776,8008,1,1,400
777,8008,1,1,352
778,8008,1,1,336
779,8008,1,1,448
780,8008,1,1,337
781,8008,1,1,336
782,8008,0,0,0
783,8008,1,1,321
784,8008,1,1,320
785,8008,1,1,304
786,8008,1,1,336
787,8008,1,1,352
788,8008,1,1,401
789,8008,1,1,432
790,8008,1,1,384
791,8008,1,1,368
792,8008,1,1,336
793,8008,1,1,432
794,8008,1,1,353
795,8008,0,0,0
796,8008,1,1,352
797,8008,0,0,0
798,8008,1,1,320
799,8008,1,1,369
